timestamp,latitude,longitude,speed (m/s),heading (°),epx,epy,epv,eps
2025-07-16 16:09:40,44.250867,15.2081653,0.019,0.0,11.534,8.787,2.755,0.02
2025-07-16 16:09:40,44.250867,15.2081653,0.019,0.0,11.534,8.787,2.755,0.02
2025-07-16 16:09:45,44.250869,15.2081636,0.02,0.0,11.534,8.787,2.699,0.02
2025-07-16 16:09:45,44.250869,15.2081636,0.02,0.0,11.534,8.787,2.699,0.02
2025-07-16 16:09:50,44.2508724,15.2081615,0.022,0.0,11.504,8.099,2.646,0.02
2025-07-16 16:09:50,44.2508724,15.2081615,0.022,0.0,11.504,8.099,2.646,0.02
2025-07-16 16:09:55,44.2508776,15.2081589,0.025,0.0,11.504,8.099,2.594,0.01
2025-07-16 16:09:55,44.2508776,15.2081589,0.025,0.0,11.504,8.099,2.594,0.01
2025-07-16 16:10:00,44.2508819,15.2081569,0.026,0.0,11.504,8.099,2.547,0.01
2025-07-16 16:10:00,44.2508819,15.2081569,0.026,0.0,11.504,8.099,2.547,0.01
2025-07-16 16:10:06,44.2508844,15.2081556,0.027,0.0,11.498,8.102,2.511,0.01
2025-07-16 16:10:06,44.2508844,15.2081556,0.027,0.0,11.498,8.102,2.511,0.01
2025-07-16 16:10:12,44.2508874,15.2081532,0.028,0.0,10.778,8.076,2.449,0.01
2025-07-16 16:10:12,44.2508874,15.2081532,0.028,0.0,10.778,8.076,2.449,0.01
2025-07-16 16:10:17,44.2508891,15.2081516,0.028,0.0,10.778,8.076,2.408,0.01
2025-07-16 16:10:17,44.2508891,15.2081516,0.028,0.0,10.778,8.076,2.408,0.01
2025-07-16 16:10:22,44.2508908,15.20815,0.029,0.0,10.777,8.076,2.362,0.01
2025-07-16 16:10:22,44.2508908,15.20815,0.029,0.0,10.777,8.076,2.362,0.01
2025-07-16 16:10:27,44.250892,15.2081488,0.028,0.0,10.767,8.062,2.325,0.01
2025-07-16 16:10:27,44.250892,15.2081488,0.028,0.0,10.767,8.062,2.325,0.01
2025-07-16 16:10:32,44.250893,15.2081476,0.028,0.0,10.767,8.062,2.29,0.01
2025-07-16 16:10:32,44.250893,15.2081476,0.028,0.0,10.767,8.062,2.29,0.01
2025-07-16 16:10:38,44.2508941,15.2081465,0.028,0.0,10.767,8.062,2.258,0.01
2025-07-16 16:10:38,44.2508941,15.2081465,0.028,0.0,10.767,8.062,2.258,0.01
2025-07-16 16:10:43,44.2508952,15.208145,0.028,0.0,10.767,8.062,2.228,0.01
2025-07-16 16:10:43,44.2508952,15.208145,0.028,0.0,10.767,8.062,2.228,0.01
2025-07-16 16:10:47,44.2508959,15.2081435,0.028,0.0,10.779,8.058,2.198,0.01
2025-07-16 16:10:48,44.250896,15.2081433,0.028,0.0,10.759,8.057,2.192,0.01
2025-07-16 16:10:52,44.2508966,15.2081422,0.028,0.0,10.759,8.057,2.17,0.01
2025-07-16 16:10:53,44.2508967,15.208142,0.028,0.0,10.759,8.057,2.165,0.01
2025-07-16 16:10:58,44.2508974,15.2081412,0.028,0.0,10.759,8.057,2.144,0.01
2025-07-16 16:10:58,44.2508976,15.208141,0.028,0.0,10.759,8.057,2.139,0.01
2025-07-16 16:11:03,44.2508981,15.2081401,0.027,0.0,10.748,8.057,2.119,0.01
2025-07-16 16:11:03,44.2508981,15.2081398,0.027,0.0,10.752,8.094,2.114,0.01
2025-07-16 16:11:08,44.2508983,15.2081387,0.025,0.0,10.752,8.094,2.099,0.03
2025-07-16 16:11:10,44.2508983,15.2081384,0.024,0.0,10.752,8.094,2.097,0.03
2025-07-16 16:11:13,44.2508976,15.2081374,0.022,0.0,10.769,8.103,2.096,0.03
2025-07-16 16:11:15,44.2508971,15.2081368,0.02,0.0,10.79,8.104,2.102,0.03
2025-07-16 16:11:18,44.2508966,15.2081362,0.019,0.0,10.79,8.104,2.113,0.03
2025-07-16 16:11:20,44.2508963,15.2081357,0.018,0.0,10.79,8.104,2.123,0.03
2025-07-16 16:11:23,44.2508959,15.208135,0.017,0.0,10.79,8.104,2.142,0.03
2025-07-16 16:11:25,44.2508956,15.2081346,0.017,0.0,10.79,8.104,2.156,0.03
2025-07-16 16:11:28,44.2508951,15.2081338,0.016,0.0,10.79,8.104,2.182,0.03
2025-07-16 16:11:30,44.2508948,15.2081333,0.016,0.0,10.79,8.104,2.201,0.03
2025-07-16 16:11:34,44.2508943,15.2081324,0.015,0.0,10.721,8.094,2.231,0.03
2025-07-16 16:11:35,44.2508939,15.208132,0.015,0.0,10.721,8.094,2.252,0.03
2025-07-16 16:11:39,44.2508935,15.2081312,0.015,0.0,10.721,8.094,2.287,0.03
2025-07-16 16:11:41,44.2508933,15.2081305,0.015,0.0,10.721,8.094,2.31,0.03
2025-07-16 16:11:44,44.2508928,15.2081293,0.015,0.0,10.721,8.094,2.36,0.02
2025-07-16 16:11:46,44.2508927,15.208129,0.015,0.0,10.721,8.094,2.373,0.02
2025-07-16 16:11:49,44.250892,15.2081278,0.014,0.0,9.886,7.607,2.422,0.02
2025-07-16 16:11:51,44.2508917,15.2081273,0.014,0.0,9.886,7.607,2.445,0.02
2025-07-16 16:11:54,44.2508913,15.2081267,0.014,0.0,9.886,7.607,2.481,0.02
2025-07-16 16:11:56,44.2508911,15.2081263,0.014,0.0,9.886,7.607,2.504,0.02
2025-07-16 16:11:59,44.2508908,15.2081255,0.014,0.0,9.886,7.607,2.539,0.02
2025-07-16 16:12:01,44.2508906,15.2081251,0.014,0.0,9.866,7.613,2.561,0.02
2025-07-16 16:12:05,44.2508902,15.2081247,0.014,0.0,9.878,8.699,2.594,0.02
2025-07-16 16:12:06,44.2508898,15.2081243,0.013,0.0,9.585,7.606,2.615,0.02
2025-07-16 16:12:10,44.2508894,15.2081239,0.013,0.0,9.589,8.696,2.648,0.02
2025-07-16 16:12:11,44.2508891,15.2081238,0.013,0.0,9.589,8.696,2.669,0.02
2025-07-16 16:12:15,44.2508886,15.2081235,0.013,0.0,9.589,8.696,2.709,0.02
2025-07-16 16:12:17,44.2508884,15.2081235,0.012,0.0,9.738,8.801,2.718,0.02
2025-07-16 16:12:20,44.2508877,15.2081234,0.012,0.0,9.586,7.604,2.753,0.02
2025-07-16 16:12:22,44.2508875,15.2081233,0.012,0.0,9.586,7.604,2.769,0.02
2025-07-16 16:12:25,44.2508872,15.2081234,0.011,0.0,9.554,7.59,2.794,0.02
2025-07-16 16:12:27,44.2508869,15.2081233,0.011,0.0,9.554,7.59,2.81,0.02
2025-07-16 16:12:30,44.2508865,15.2081231,0.011,0.0,9.553,7.612,2.834,0.02
2025-07-16 16:12:32,44.2508863,15.208123,0.011,0.0,9.553,7.612,2.849,0.02
2025-07-16 16:12:36,44.250886,15.2081228,0.011,0.0,9.553,7.612,2.872,0.02
2025-07-16 16:12:37,44.2508859,15.2081226,0.011,0.0,9.555,8.735,2.887,0.02
2025-07-16 16:12:41,44.2508857,15.2081223,0.011,0.0,9.555,8.735,2.907,0.02
2025-07-16 16:12:42,44.2508856,15.2081221,0.011,0.0,9.555,8.735,2.921,0.02
2025-07-16 16:12:46,44.2508855,15.2081221,0.01,0.0,9.553,7.612,2.939,0.02
2025-07-16 16:12:47,44.2508853,15.2081221,0.01,0.0,9.553,7.612,2.95,0.02
2025-07-16 16:12:51,44.2508849,15.208122,0.01,0.0,9.547,7.611,2.971,0.02
2025-07-16 16:12:52,44.2508848,15.208122,0.01,0.0,9.547,7.611,2.977,0.02
2025-07-16 16:12:56,44.2508844,15.208122,0.01,0.0,9.538,7.615,2.997,0.02
2025-07-16 16:12:57,44.2508843,15.208122,0.01,0.0,9.538,7.615,3.002,0.02
2025-07-16 16:13:01,44.2508839,15.2081222,0.009,0.0,9.538,7.615,3.019,0.02
2025-07-16 16:13:03,44.2508838,15.2081222,0.009,0.0,9.538,7.615,3.023,0.02
2025-07-16 16:13:07,44.2508836,15.2081223,0.009,0.0,9.538,7.615,3.039,0.02
2025-07-16 16:13:08,44.2508836,15.2081223,0.009,0.0,9.54,8.75,3.044,0.02
2025-07-16 16:13:12,44.2508834,15.2081224,0.009,0.0,9.536,8.749,3.059,0.02
2025-07-16 16:13:13,44.2508834,15.2081225,0.008,0.0,9.536,8.749,3.062,0.02
2025-07-16 16:13:17,44.2508832,15.2081228,0.008,0.0,9.533,7.613,3.073,0.02
2025-07-16 16:13:18,44.2508832,15.2081228,0.008,0.0,9.533,7.613,3.076,0.02
2025-07-16 16:13:22,44.250883,15.2081232,0.008,0.0,9.469,8.711,3.087,0.02
2025-07-16 16:13:23,44.2508829,15.2081234,0.008,0.0,9.467,7.592,3.089,0.02
2025-07-16 16:13:27,44.2508824,15.208124,0.007,0.0,9.467,7.592,3.095,0.02
2025-07-16 16:13:28,44.2508823,15.2081242,0.007,0.0,9.467,7.592,3.097,0.02
2025-07-16 16:13:33,44.2508822,15.2081248,0.007,0.0,9.467,7.592,3.104,0.02
2025-07-16 16:13:34,44.2508822,15.2081249,0.007,0.0,9.467,7.592,3.105,0.02
2025-07-16 16:13:38,44.2508827,15.2081252,0.006,0.0,9.47,8.712,3.107,0.02
2025-07-16 16:13:39,44.2508827,15.2081253,0.006,0.0,9.47,8.712,3.107,0.02
2025-07-16 16:13:43,44.250883,15.2081255,0.006,0.0,9.418,7.623,3.108,0.02
2025-07-16 16:13:44,44.2508831,15.2081255,0.006,0.0,9.422,7.621,3.108,0.02
2025-07-16 16:13:48,44.2508833,15.2081259,0.005,0.0,9.435,7.623,3.106,0.02
2025-07-16 16:13:49,44.2508834,15.2081261,0.005,0.0,9.435,8.688,3.105,0.02
2025-07-16 16:13:54,44.2508837,15.2081267,0.005,0.0,9.435,7.623,3.1,0.01
2025-07-16 16:13:54,44.2508838,15.208127,0.004,0.0,9.435,7.623,3.099,0.01
2025-07-16 16:13:59,44.2508842,15.2081283,0.004,0.0,9.435,7.623,3.094,0.01
2025-07-16 16:13:59,44.2508842,15.2081283,0.004,0.0,9.435,7.623,3.094,0.01
2025-07-16 16:14:04,44.2508844,15.2081293,0.003,0.0,9.435,8.688,3.086,0.01
2025-07-16 16:14:04,44.2508844,15.2081293,0.003,0.0,9.435,8.688,3.086,0.01
2025-07-16 16:14:09,44.2508843,15.2081301,0.003,0.0,9.423,7.629,3.075,0.01
2025-07-16 16:14:09,44.2508843,15.2081301,0.003,0.0,9.423,7.629,3.075,0.01
2025-07-16 16:14:14,44.250884,15.2081314,0.003,0.0,9.421,7.635,3.063,0.01
2025-07-16 16:14:15,44.250884,15.2081314,0.003,0.0,9.421,7.635,3.063,0.01
2025-07-16 16:14:20,44.2508839,15.2081323,0.003,0.0,9.421,7.635,3.051,0.01
2025-07-16 16:14:20,44.2508839,15.2081323,0.003,0.0,9.421,7.635,3.051,0.01
2025-07-16 16:14:25,44.2508837,15.2081329,0.003,0.0,9.421,7.635,3.035,0.01
2025-07-16 16:14:25,44.2508837,15.2081329,0.003,0.0,9.421,7.635,3.035,0.01
2025-07-16 16:14:30,44.2508835,15.2081334,0.003,0.0,9.421,7.635,3.021,0.01
2025-07-16 16:14:30,44.2508835,15.2081334,0.003,0.0,9.421,7.635,3.021,0.01
2025-07-16 16:14:35,44.2508831,15.208134,0.003,0.0,9.417,7.634,3.008,0.01
2025-07-16 16:14:35,44.2508831,15.208134,0.003,0.0,9.417,7.634,3.008,0.01
2025-07-16 16:14:40,44.2508827,15.2081346,0.003,0.0,9.398,7.641,2.997,0.01
2025-07-16 16:14:40,44.2508827,15.2081346,0.003,0.0,9.398,7.641,2.997,0.01
2025-07-16 16:14:46,44.2508824,15.2081354,0.003,0.0,9.415,7.639,2.984,0.01
2025-07-16 16:14:46,44.2508824,15.2081354,0.003,0.0,9.415,7.639,2.984,0.01
2025-07-16 16:14:51,44.250882,15.2081364,0.003,0.0,9.415,7.639,2.968,0.01
2025-07-16 16:14:51,44.250882,15.2081364,0.003,0.0,9.415,7.639,2.968,0.01
2025-07-16 16:14:56,44.2508816,15.208137,0.004,0.0,9.417,7.64,2.956,0.01
2025-07-16 16:14:56,44.2508816,15.208137,0.004,0.0,9.417,7.64,2.956,0.01
2025-07-16 16:15:01,44.2508812,15.2081376,0.004,0.0,9.417,7.64,2.942,0.01
2025-07-16 16:15:01,44.2508812,15.2081376,0.004,0.0,9.417,7.64,2.942,0.01
2025-07-16 16:15:06,44.2508808,15.2081381,0.004,0.0,9.412,7.638,2.929,0.01
2025-07-16 16:15:06,44.2508808,15.2081381,0.004,0.0,9.412,7.638,2.929,0.01
2025-07-16 16:15:11,44.2508804,15.2081386,0.004,0.0,9.402,7.681,2.916,0.01
2025-07-16 16:15:11,44.2508804,15.2081386,0.004,0.0,9.402,7.681,2.916,0.01
2025-07-16 16:15:16,44.2508798,15.2081389,0.004,0.0,9.402,7.681,2.901,0.01
2025-07-16 16:15:16,44.2508798,15.2081389,0.004,0.0,9.402,7.681,2.901,0.01
